label,player_level,low_tier,delta,stage_a,stage_b,rate_a,rate_b,decay_a,value_a,value_b,kill_a,kill_b,ratio,break_even,multiplier,gold_ratio,exp_ratio
grid,10,4,10,12,22,0.0003999999999999999,0.0009090909090909091,0.3999999999999999,0.0717579250720461,0.09769452449567723,13.452679428446178,16.43128760607954,0.7183772606068567,1.53122886861809,1.1,0.9697519664372948,0.9693838326804447
grid,10,4,21,1,22,0,0.0009090909090909091,0,0.043227665706051875,0.09769452449567723,2.212440034557013,16.43128760607954,0,inf,1.1,0.8945185091247468,0.8874598416439969
grid,10,5,1,21,22,0.001,0.0009523809523809524,1,0.09510086455331414,0.09769452449567723,48.0852164400015,31.28564527116018,0.8959939924097244,1.1718828573572078,1.05,1.0114660762410281,1.0122884063843134
grid,10,5,2,20,22,0.001,0.0009523809523809524,1,0.092507204610951,0.09769452449567723,41.73564167914667,31.28564527116018,1.0010520776019494,1.0488964795071476,1.05,1.0058660315163237,1.006069602671082
grid,10,5,3,19,22,0.001,0.0009523809523809524,1,0.0899135446685879,0.09769452449567723,36.65156093068153,31.28564527116018,1.104367141944131,0.950770771893464,1.05,0.988441173717425,0.9892447844277644
grid,10,5,4,18,22,0.001,0.0009523809523809524,1,0.08731988472622478,0.09769452449567723,31.28564527116018,31.28564527116018,1.250763001321014,0.8394875758964929,1.05,0.9975629569455727,0.9975609756097562
grid,10,5,5,17,22,0.0009000000000000001,0.0009523809523809524,0.9,0.08472622478386167,0.09769452449567723,26.95312428551168,31.28564527116018,1.2615409505082118,0.8323154310424942,1.05,0.9973654666547025,0.9972373147006547
grid,10,5,10,12,22,0.0003999999999999999,0.0009523809523809524,0.3999999999999999,0.0717579250720461,0.09769452449567723,13.452679428446178,31.28564527116018,0.9184443288423153,1.1432375017476657,1.05,0.9381960305447177,0.9371426236698314
grid,10,5,21,1,22,0,0.0009523809523809524,0,0.043227665706051875,0.09769452449567723,2.212440034557013,31.28564527116018,0,inf,1.05,0.8654106859848086,0.8579433825507473
grid,150,1,1,147,148,0.001,0.0005263157894736842,1,0.36782812102199486,0.36795301930191404,49.5927699491704,2.85632434603905,0.6087116840632811,3.1213463610836123,1.9000000000000001,1.1666588447884676,1.1666588447804438
grid,150,1,2,146,148,0.001,0.0005263157894736842,1,0.3677023701874918,0.36795301930191404,42.76016868025873,2.85632434603905,0.7035137806082947,2.700728901653015,1.9000000000000001,1.1678077792414363,1.1678077792228831
grid,150,1,3,145,148,0.001,0.0005263157894736842,1,0.3675757550793039,0.36795301930191404,37.536117126987435,2.85632434603905,0.7986087637396369,2.3791374278224677,1.9000000000000001,1.148154715431661,1.148154715431661
grid,150,1,4,144,148,0.001,0.0005263157894736842,1,0.36744826373502354,0.36795301930191404,31.939700009628083,2.85632434603905,0.9339674203484569,2.0343322032487205,1.9000000000000001,1.1629652640948855,1.1629652640948855
grid,150,1,5,143,148,0.0009000000000000001,0.0005263157894736842,0.9,0.3673198839421537,0.36795301930191404,27.79133495350314,2.85632434603905,0.9613473042030588,1.9763929140832917,1.9000000000000001,1.1519737861594102,1.1519737861594102
grid,150,1,10,138,148,0.0003999999999999999,0.0005263157894736842,0.3999999999999999,0.36666421239955727,0.36795301930191404,13.762590219884938,2.85632434603905,0.831804215604432,2.284191357000231,1.9000000000000001,1.093029573873077,1.0930295738180804
grid,150,1,30,118,148,0,0.0005263157894736842,0,0.34668587896253605,0.36795301930191404,1.0635135174616455,2.85632434603905,0,inf,1.9000000000000001,0.43807399630763816,0.43807399630763816
grid,150,2,1,147,148,0.001,0.0005882352941176471,1,0.36782812102199486,0.36795301930191404,49.5927699491704,4.25073276826592,0.607611622619394,2.797839831751992,1.7,1.0664383265582789,1.0664383265509445
grid,150,2,2,146,148,0.001,0.0005882352941176471,1,0.3677023701874918,0.36795301930191404,42.76016868025873,4.25073276826592,0.7022423931755376,2.4208165393043357,1.7,1.0674885630869972,1.0674885630700377
grid,150,2,3,145,148,0.001,0.0005882352941176471,1,0.3675757550793039,0.36795301930191404,37.536117126987435,4.25073276826592,0.7971655210144832,2.13255585594891,1.7,1.0495237736589103,1.0495237736589103
grid,150,2,4,144,148,0.001,0.0005882352941176471,1,0.36744826373502354,0.36795301930191404,31.939700009628083,4.25073276826592,0.9322795579730975,1.8234873707796737,1.7,1.0630620387673215,1.0630620387673215
grid,150,2,5,143,148,0.0009000000000000001,0.0005882352941176471,0.9,0.3673198839421537,0.36795301930191404,27.79133495350314,4.25073276826592,0.959609961005571,1.7715530987387598,1.7,1.0530147714035398,1.0530147714035398
grid,150,2,10,138,148,0.0003999999999999999,0.0005882352941176471,0.3999999999999999,0.36666421239955727,0.36795301930191404,13.762590219884938,4.25073276826592,0.8303009821847264,2.047450305944335,1.7,0.9991340954958108,0.9991340954455384
grid,150,2,30,118,148,0,0.0005882352941176471,0,0.34668587896253605,0.36795301930191404,1.0635135174616455,4.25073276826592,0,inf,1.7,0.4004417414893226,0.4004417414893226
grid,150,3,1,147,148,0.001,0.0007407407407407407,1,0.36782812102199486,0.36795301930191404,49.5927699491704,7.662053372642373,0.6048076728751118,2.2321145391268287,1.35,1.0156581318887374,1.0156581319646287
grid,150,3,2,146,148,0.001,0.0007407407407407407,1,0.3677023701874918,0.36795301930191404,42.76016868025873,7.662053372642373,0.6990017501307582,1.9313256365201708,1.35,1.0166583596977303,1.0166583597645364
grid,150,3,3,145,148,0.001,0.0007407407407407407,1,0.3675757550793039,0.36795301930191404,37.536117126987435,7.662053372642373,0.7934868355259416,1.7013514775014364,1.35,0.9995489929243221,0.9995489930058841
grid,150,3,4,144,148,0.001,0.0007407407407407407,1,0.36744826373502354,0.36795301930191404,31.939700009628083,7.662053372642373,0.9279773607621405,1.454776869654725,1.35,1.0124426115299097,1.0124426116125236
grid,150,3,5,143,148,0.0009000000000000001,0.0007407407407407407,0.9,0.3673198839421537,0.36795301930191404,27.79133495350314,7.662053372642373,0.9551816419863055,1.413343746004862,1.35,1.0028737611358896,1.0028737612177228
grid,150,3,10,138,148,0.0003999999999999999,0.0007407407407407407,0.3999999999999999,0.36666421239955727,0.36795301930191404,13.762590219884938,7.662053372642373,0.8264693862441522,1.633454332936645,1.35,0.9515587012074278,0.9515587012371953
grid,150,3,30,118,148,0,0.0007407407407407407,0,0.34668587896253605,0.36795301930191404,1.0635135174616455,7.662053372642373,0,inf,1.35,0.3813740569545182,0.38137405698563787
grid,150,4,1,147,148,0.001,0.0009090909090909091,1,0.36782812102199486,0.36795301930191404,49.5927699491704,16.690847906561366,0.7086382437768293,1.5522729822445513,1.1,1.0282921305937598,1.0282921306282826
grid,150,4,2,146,148,0.001,0.0009090909090909091,1,0.3677023701874918,0.36795301930191404,42.76016868025873,16.690847906561366,0.8190031225213547,1.3430962224094802,1.1,1.0293048004602192,1.0293048004855025
grid,150,4,3,145,148,0.001,0.0009090909090909091,1,0.3675757550793039,0.36795301930191404,37.536117126987435,16.690847906561366,0.9297089683305767,1.1831659556594416,1.1,1.011982606446156,1.0119826064870912
grid,150,4,4,144,148,0.001,0.0009090909090909091,1,0.36744826373502354,0.36795301930191404,31.939700009628083,16.690847906561366,1.0872882019982737,1.0116912866141323,1.1,1.0250366116578775,1.0250366116993408
grid,150,4,5,143,148,0.0009000000000000001,0.0009090909090909091,0.9,0.3673198839421537,0.36795301930191404,27.79133495350314,16.690847906561366,1.1191627878120751,0.9828775688212993,1.1,1.0153487321932568,1.0153487322343282
grid,150,4,10,138,148,0.0003999999999999999,0.0009090909090909091,0.3999999999999999,0.36666421239955727,0.36795301930191404,13.762590219884938,16.690847906561366,0.9683538100951077,1.1359484400561846,1.1,0.9633953527551795,0.9633953527456753
grid,150,4,30,118,148,0,0.0009090909090909091,0,0.34668587896253605,0.36795301930191404,1.0635135174616455,16.690847906561366,0,inf,1.1,0.3861180541622522,0.38611805417787093
grid,150,5,1,147,148,0.001,0.0009523809523809524,1,0.36782812102199486,0.36795301930191404,49.5927699491704,31.939700009628083,0.9107849283758783,1.1528517515901058,1.05,1.0012321600439318,1.0012321600582248
grid,150,5,2,146,148,0.001,0.0009523809523809524,1,0.3677023701874918,0.36795301930191404,42.76016868025873,31.939700009628083,1.0526325764040325,0.9974990547860246,1.05,1.002218181046758,1.0022181810520356
grid,150,5,3,145,148,0.001,0.0009523809523809524,1,0.3675757550793039,0.36795301930191404,37.536117126987435,31.939700009628083,1.1949184560211892,0.8787210497160326,1.05,0.9853518283699306,0.9853518283907738
grid,150,5,4,144,148,0.001,0.0009523809523809524,1,0.36744826373502354,0.36795301930191404,31.939700009628083,31.939700009628083,1.3974488617817313,0.7513691761580902,1.05,0.9980623115551026,0.9980623115762146
grid,150,5,5,143,148,0.0009000000000000001,0.0009523809523809524,0.9,0.3673198839421537,0.36795301930191404,27.79133495350314,31.939700009628083,1.43841601619709,0.7299696250435315,1.05,0.9886293730019248,0.9886293730228372
grid,150,5,10,138,148,0.0003999999999999999,0.0009523809523809524,0.3999999999999999,0.36666421239955727,0.36795301930191404,13.762590219884938,31.939700009628083,1.2445871547510452,0.8436532515957325,1.05,0.9380431701430814,0.9380431701157254
grid,150,5,30,118,148,0,0.0009523809523809524,0,0.34668587896253605,0.36795301930191404,1.0635135174616455,31.939700009628083,0,inf,1.05,0.3759571836629765,0.3759571836709291
grid,1000,1,1,971,972,0.001,0.0005263157894736842,1,0.40260770582868793,0.4026266686978084,46.42049078860427,2.657123142863783,0.6160657550944567,3.0840863727422856,1.9000000000000001,1.1804084806088797,1.1804084806088795
grid,1000,1,2,970,972,0.001,0.0005263157894736842,1,0.40258872342028634,0.4026266686978084,40.52413517461639,2.657123142863783,0.703512859078333,2.7007324393319205,1.9000000000000001,1.1671207359519165,1.1671207359519162
grid,1000,1,3,969,972,0.001,0.0005263157894736842,1,0.40256972143229547,0.4026266686978084,35.111979170194225,2.657123142863783,0.8089111951426389,2.3488363264214245,1.9000000000000001,1.1619384032546614,1.1619384032546614
grid,1000,1,4,968,972,0.001,0.0005263157894736842,1,0.4025506998242825,0.4026266686978084,30.71959264017957,2.657123142863783,0.9208820652044468,2.0632392265975743,1.9000000000000001,1.145314638547169,1.145314638547169
grid,1000,1,5,967,972,0.0009000000000000001,0.0005263157894736842,0.9,0.4025316585556893,0.4026266686978084,25.839163162385518,2.657123142863783,0.9794552799839007,1.9398537522113621,1.9000000000000001,1.1719294231953374,1.1719294231953374
grid,1000,1,10,962,972,0.0003999999999999999,0.0005263157894736842,0.3999999999999999,0.4024361558756408,0.4026266686978084,13.03052579821583,2.657123142863783,0.8325188328856856,2.282230653466661,1.9000000000000001,1.0906529058472767,1.0906529058472767
grid,1000,1,30,942,972,0,0.0005263157894736842,0,0.4020491158896154,0.4026266686978084,1.0635135174616455,2.657123142863783,0,inf,1.9000000000000001,0.41544496963190597,0.41544496963190597
grid,1000,2,1,971,972,0.001,0.0005882352941176471,1,0.40260770582868793,0.4026266686978084,46.42049078860427,4.051531565090653,0.6238477721842409,2.725023757074409,1.7,1.0946147932400765,1.0946147932400765
grid,1000,2,2,970,972,0.001,0.0005882352941176471,1,0.40258872342028634,0.4026266686978084,40.52413517461639,4.051531565090653,0.7123994901675601,2.386301539323324,1.7,1.0822928198645496,1.0822928198645496
grid,1000,2,3,969,972,0.001,0.0005882352941176471,1,0.40256972143229547,0.4026266686978084,35.111979170194225,4.051531565090653,0.8191291965372345,2.07537468715135,1.7,1.0774871461277928,1.0774871461277928
grid,1000,2,4,968,972,0.001,0.0005882352941176471,1,0.4025506998242825,0.4026266686978084,30.71959264017957,4.051531565090653,0.9325144598146585,1.823028031477263,1.7,1.0620716191580297,1.0620716191580297
grid,1000,2,5,967,972,0.0009000000000000001,0.0005882352941176471,0.9,0.4025316585556893,0.4026266686978084,25.839163162385518,4.051531565090653,0.9918275595084222,1.7140076253200385,1.7,1.0867520052052027,1.0867520052052027
grid,1000,2,10,962,972,0.0003999999999999999,0.0005882352941176471,0.3999999999999999,0.4024361558756408,0.4026266686978084,13.03052579821583,4.051531565090653,0.8430350411499969,2.0165235334476774,1.7,1.0113827752363276,1.0113827752363276
grid,1000,2,30,942,972,0,0.0005882352941176471,0,0.4020491158896154,0.4026266686978084,1.0635135174616455,4.051531565090653,0,inf,1.7,0.3852498664713827,0.3852498664713827
grid,1000,3,1,971,972,0.001,0.0007407407407407407,1,0.40260770582868793,0.4026266686978084,46.42049078860427,7.174010424862968,0.6090893763902454,2.2164234877986955,1.35,1.022549392585977,1.0225493925859768
grid,1000,3,2,970,972,0.001,0.0007407407407407407,1,0.40258872342028634,0.4026266686978084,40.52413517461639,7.174010424862968,0.6955462222581118,1.9409206128921013,1.35,1.0110386524896278,1.0110386524896278
grid,1000,3,3,969,972,0.001,0.0007407407407407407,1,0.40256972143229547,0.4026266686978084,35.111979170194225,7.174010424862968,0.7997510189946787,1.688025357813245,1.35,1.006549366586647,1.0065493665866467
grid,1000,3,4,968,972,0.001,0.0007407407407407407,1,0.4025506998242825,0.4026266686978084,30.71959264017957,7.174010424862968,0.9104539218193345,1.4827768519051825,1.35,0.9921487410545683,0.9921487410545682
grid,1000,3,5,967,972,0.0009000000000000001,0.0007407407407407407,0.9,0.4025316585556893,0.4026266686978084,25.839163162385518,7.174010424862968,0.9683638487519222,1.3941040877764594,1.35,1.0152042615145307,1.0152042615145305
grid,1000,3,10,962,972,0.0003999999999999999,0.0007407407407407407,0.3999999999999999,0.4024361558756408,0.4026266686978084,13.03052579821583,7.174010424862968,0.8230913219283396,1.6401582230720377,1.35,0.944797063657994,0.9447970636579939
grid,1000,3,30,942,972,0,0.0007407407407407407,0,0.4020491158896154,0.4026266686978084,1.0635135174616455,7.174010424862968,0,inf,1.35,0.3598864362028962,0.3598864362028961
grid,1000,4,1,971,972,0.001,0.0009090909090909091,1,0.40260770582868793,0.4026266686978084,46.42049078860427,16.202804958781964,0.7354016567457512,1.4957812372461117,1.1,1.066816052742299,1.0668160527422987
grid,1000,4,2,970,972,0.001,0.0009090909090909091,1,0.40258872342028634,0.4026266686978084,40.52413517461639,16.202804958781964,0.8397878275652941,1.3098546607767712,1.1,1.0548070071130462,1.054807007113046
grid,1000,4,3,969,972,0.001,0.0009090909090909091,1,0.40256972143229547,0.4026266686978084,35.111979170194225,16.202804958781964,0.9656024996501787,1.1391851205837922,1.1,1.0501233778415662,1.050123377841566
grid,1000,4,4,968,972,0.001,0.0009090909090909091,1,0.4025506998242825,0.4026266686978084,30.71959264017957,16.202804958781964,1.0992628478675401,1.0006705876887314,1.1,1.0350993422316088,1.0350993422316086
grid,1000,4,5,967,972,0.0009000000000000001,0.0009090909090909091,0.9,0.4025316585556893,0.4026266686978084,25.839163162385518,16.202804958781964,1.1691820713165546,0.9408286587574403,1.1,1.0591529473770915,1.0591529473770913
grid,1000,4,10,962,972,0.0003999999999999999,0.0009090909090909091,0.3999999999999999,0.4024361558756408,0.4026266686978084,13.03052579821583,16.202804958781964,0.9937830887586063,1.1068813833148192,1.1,0.9856977877079796,0.9856977877079792
grid,1000,4,30,942,972,0,0.0009090909090909091,0,0.4020491158896154,0.4026266686978084,1.0635135174616455,16.202804958781964,0,inf,1.1,0.37546609492820704,0.375466094928207
grid,1000,5,1,971,972,0.001,0.0009523809523809524,1,0.40260770582868793,0.4026266686978084,46.42049078860427,30.71959264017957,0.935994286144255,1.1218017198858996,1.05,1.028644162127482,1.028644162127482
grid,1000,5,2,970,972,0.001,0.0009523809523809524,1,0.40258872342028634,0.4026266686978084,40.52413517461639,30.71959264017957,1.0688534639055984,0.982361039616499,1.05,1.0170648137969993,1.0170648137969995
grid,1000,5,3,969,972,0.001,0.0009523809523809524,1,0.40256972143229547,0.4026266686978084,35.111979170194225,30.71959264017957,1.2289861112886307,0.8543627876307258,1.05,1.012548770102969,1.012548770102969
grid,1000,5,4,968,972,0.001,0.0009523809523809524,1,0.4025506998242825,0.4026266686978084,30.71959264017957,30.71959264017957,1.3991044691518824,0.7504800557434396,1.05,0.9980623115592941,0.9980623115592943
grid,1000,5,5,967,972,0.0009000000000000001,0.0009523809523809524,0.9,0.4025316585556893,0.4026266686978084,25.839163162385518,30.71959264017957,1.4880952853128344,0.7055999776111541,1.05,1.021255251380005,1.021255251380005
grid,1000,5,10,962,972,0.0003999999999999999,0.0009523809523809524,0.3999999999999999,0.4024361558756408,0.4026266686978084,13.03052579821583,30.71959264017957,1.2648534093069523,0.8301357234553557,1.05,0.9504284007926468,0.9504284007926468
grid,1000,5,30,942,972,0,0.0009523809523809524,0,0.4020491158896154,0.4026266686978084,1.0635135174616455,30.71959264017957,0,inf,1.05,0.3620314914008882,0.36203149140088825
example,10,1,13,1,14,0.00009999999999999998,0.0005263157894736842,0.09999999999999998,0.043227665706051875,0.07694524495677234,2.212440034557013,1.1072050892385117,0.2943918334560072,6.4539833788695375,1.9000000000000001,1.782842732982128,1.7660234619162585
