label,player_level,delta,stage_a,stage_b,freeze,multiplier,p_a,p_b,value_a,value_b,kill_a,kill_b,ratio,gold_ratio,exp_ratio
grid,150,10,142,152,on,5,0.001,0.0002,0.3648414985590778,0.3648414985590778,13.274547272105533,2.657123142863783,5.386015862448834,0.9283299803960612,1.119539968957421,1.1195399688990655
grid,150,10,142,152,on,10,0.001,0.0001,0.3648414985590778,0.3648414985590778,13.274547272105533,2.657123142863783,10.772031724897667,0.9283299803960612,1.119539968957421,1.1195399688990655
grid,150,10,142,152,off,2,0.001,0.0005,0.4089337175792515,0.4348703170028831,13.274547272105533,2.657123142863783,2.0259129248018257,0.9872092603366156,1.119539968957421,1.1195399688990655
grid,150,10,142,152,off,5,0.001,0.0002,0.4089337175792515,0.4348703170028831,13.274547272105533,2.657123142863783,5.064782312004564,0.9872092603366156,1.119539968957421,1.1195399688990655
grid,150,10,142,152,off,10,0.001,0.0001,0.4089337175792515,0.4348703170028831,13.274547272105533,2.657123142863783,10.129564624009127,0.9872092603366156,1.119539968957421,1.1195399688990655
grid,150,30,122,152,on,2,0.001,0.0005,0.35706051873198846,0.3648414985590778,1.0635135174616455,2.657123142863783,14.585463848428747,0.1371228245315938,0.47319246554613015,0.4731924655461301
grid,150,30,122,152,on,5,0.001,0.0002,0.35706051873198846,0.3648414985590778,1.0635135174616455,2.657123142863783,36.46365962107187,0.1371228245315938,0.47319246554613015,0.4731924655461301
grid,150,30,122,152,on,10,0.001,0.0001,0.35706051873198846,0.3648414985590778,1.0635135174616455,2.657123142863783,72.92731924214374,0.1371228245315938,0.47319246554613015,0.4731924655461301
grid,150,30,122,152,off,2,0.001,0.0005,0.35706051873198846,0.4348703170028831,1.0635135174616455,2.657123142863783,12.236711220749333,0.16344260838718455,0.47319246554613015,0.4731924655461301
grid,150,30,122,152,off,5,0.001,0.0002,0.35706051873198846,0.4348703170028831,1.0635135174616455,2.657123142863783,30.59177805187333,0.16344260838718455,0.47319246554613015,0.4731924655461301
grid,150,30,122,152,off,10,0.001,0.0001,0.35706051873198846,0.4348703170028831,1.0635135174616455,2.657123142863783,61.18355610374666,0.16344260838718455,0.47319246554613015,0.4731924655461301
grid,150,100,52,152,on,2,0.001,0.0005,0.17550432276657066,0.3648414985590778,0.6651111111111112,2.657123142863783,8.884445564251731,0.2251125279046543,0.00003306359795826735,0.000033063347825135066
grid,150,100,52,152,on,5,0.001,0.0002,0.17550432276657066,0.3648414985590778,0.6651111111111112,2.657123142863783,22.21111391062933,0.2251125279046543,0.00003306359795826735,0.000033063347825135066
grid,150,100,52,152,on,10,0.001,0.0001,0.17550432276657066,0.3648414985590778,0.6651111111111112,2.657123142863783,44.42222782125866,0.2251125279046543,0.00003306359795826735,0.000033063347825135066
grid,150,100,52,152,off,2,0.001,0.0005,0.17550432276657066,0.4348703170028831,0.6651111111111112,2.657123142863783,7.45374955887519,0.2683213306541266,0.00003306359795826735,0.000033063347825135066
grid,150,100,52,152,off,5,0.001,0.0002,0.17550432276657066,0.4348703170028831,0.6651111111111112,2.657123142863783,18.634373897187974,0.2683213306541266,0.00003306359795826735,0.000033063347825135066
grid,150,100,52,152,off,10,0.001,0.0001,0.17550432276657066,0.4348703170028831,0.6651111111111112,2.657123142863783,37.26874779437595,0.2683213306541266,0.00003306359795826735,0.000033063347825135066
grid,1000,1,1001,1002,on,2,0.001,0.0005,0.3648414985590778,0.3648414985590778,45.932447840824864,2.657123142863783,0.6552646757108493,3.0522017653863984,1.1978689376365386,1.1978689376365388
grid,1000,1,1001,1002,on,5,0.001,0.0002,0.3648414985590778,0.3648414985590778,45.932447840824864,2.657123142863783,1.6381616892771234,3.0522017653863984,1.1978689376365386,1.1978689376365388
grid,1000,1,1001,1002,on,10,0.001,0.0001,0.3648414985590778,0.3648414985590778,45.932447840824864,2.657123142863783,3.2763233785542467,3.0522017653863984,1.1978689376365386,1.1978689376365388
grid,1000,1,1001,1002,off,2,0.001,0.0005,2.636887608069204,2.639481268011567,45.932447840824864,2.657123142863783,0.6546207864127384,3.05520393105727,1.1978689376365386,1.1978689376365388
grid,1000,1,1001,1002,off,5,0.001,0.0002,2.636887608069204,2.639481268011567,45.932447840824864,2.657123142863783,1.6365519660318462,3.05520393105727,1.1978689376365386,1.1978689376365388
grid,1000,1,1001,1002,off,10,0.001,0.0001,2.636887608069204,2.639481268011567,45.932447840824864,2.657123142863783,3.2731039320636923,3.05520393105727,1.1978689376365386,1.1978689376365388
grid,1000,5,997,1002,on,2,0.001,0.0005,0.3648414985590778,0.3648414985590778,26.08318463627522,2.657123142863783,1.135508088422646,1.7613260710262615,1.1868379301150982,1.1868379301150984
grid,1000,5,997,1002,on,5,0.001,0.0002,0.3648414985590778,0.3648414985590778,26.08318463627522,2.657123142863783,2.8387702210566155,1.7613260710262615,1.1868379301150982,1.1868379301150984
grid,1000,5,997,1002,on,10,0.001,0.0001,0.3648414985590778,0.3648414985590778,26.08318463627522,2.657123142863783,5.677540442113231,1.7613260710262615,1.1868379301150982,1.1868379301150984
grid,1000,5,997,1002,off,2,0.001,0.0005,2.6265129682997514,2.639481268011567,26.08318463627522,2.657123142863783,1.129929109933835,1.7700225460313286,1.1868379301150982,1.1868379301150984
grid,1000,5,997,1002,off,5,0.001,0.0002,2.6265129682997514,2.639481268011567,26.08318463627522,2.657123142863783,2.824822774834588,1.7700225460313286,1.1868379301150982,1.1868379301150984
grid,1000,5,997,1002,off,10,0.001,0.0001,2.6265129682997514,2.639481268011567,26.08318463627522,2.657123142863783,5.649645549669176,1.7700225460313286,1.1868379301150982,1.1868379301150984
grid,1000,10,992,1002,on,2,0.001,0.0005,0.3648414985590778,0.3648414985590778,13.274547272105533,2.657123142863783,2.154406344979533,0.9283299803960612,1.1195399689387506,1.1195399689387506
grid,1000,10,992,1002,on,5,0.001,0.0002,0.3648414985590778,0.3648414985590778,13.274547272105533,2.657123142863783,5.386015862448834,0.9283299803960612,1.1195399689387506,1.1195399689387506
grid,1000,10,992,1002,on,10,0.001,0.0001,0.3648414985590778,0.3648414985590778,13.274547272105533,2.657123142863783,10.772031724897667,0.9283299803960612,1.1195399689387506,1.1195399689387506
grid,1000,10,992,1002,off,2,0.001,0.0005,2.6135446685879358,2.639481268011567,13.274547272105533,2.657123142863783,2.1332362859066913,0.9375426497350894,1.1195399689387506,1.1195399689387506
grid,1000,10,992,1002,off,5,0.001,0.0002,2.6135446685879358,2.639481268011567,13.274547272105533,2.657123142863783,5.333090714766729,0.9375426497350894,1.1195399689387506,1.1195399689387506
grid,1000,10,992,1002,off,10,0.001,0.0001,2.6135446685879358,2.639481268011567,13.274547272105533,2.657123142863783,10.666181429533458,0.9375426497350894,1.1195399689387506,1.1195399689387506
grid,1000,30,972,1002,on,2,0.001,0.0005,0.3648414985590778,0.3648414985590778,1.0635135174616455,2.657123142863783,14.90330688628797,0.1341984041031949,0.47319246560486966,0.47319246560486966
grid,1000,30,972,1002,on,5,0.001,0.0002,0.3648414985590778,0.3648414985590778,1.0635135174616455,2.657123142863783,37.258267215719926,0.1341984041031949,0.47319246560486966,0.47319246560486966
grid,1000,30,972,1002,on,10,0.001,0.0001,0.3648414985590778,0.3648414985590778,1.0635135174616455,2.657123142863783,74.51653443143985,0.1341984041031949,0.47319246560486966,0.47319246560486966
grid,1000,30,972,1002,off,2,0.001,0.0005,2.5616714697406726,2.639481268011567,1.0635135174616455,2.657123142863783,14.463969310210041,0.13827462967500978,0.47319246560486966,0.47319246560486966
grid,1000,30,972,1002,off,5,0.001,0.0002,2.5616714697406726,2.639481268011567,1.0635135174616455,2.657123142863783,36.15992327552511,0.13827462967500978,0.47319246560486966,0.47319246560486966
grid,1000,30,972,1002,off,10,0.001,0.0001,2.5616714697406726,2.639481268011567,1.0635135174616455,2.657123142863783,72.31984655105022,0.13827462967500978,0.47319246560486966,0.47319246560486966
grid,1000,100,902,1002,on,2,0.001,0.0005,0.3648414985590778,0.3648414985590778,0.6651111111111112,2.657123142863783,18.4691429956366,0.1082887278783053,0.000033063825144658396,0.000033063825144658396
grid,1000,100,902,1002,on,5,0.001,0.0002,0.3648414985590778,0.3648414985590778,0.6651111111111112,2.657123142863783,46.1728574890915,0.1082887278783053,0.000033063825144658396,0.000033063825144658396
grid,1000,100,902,1002,on,10,0.001,0.0001,0.3648414985590778,0.3648414985590778,0.6651111111111112,2.657123142863783,92.345714978183,0.1082887278783053,0.000033063825144658396,0.000033063825144658396
grid,1000,100,902,1002,off,2,0.001,0.0005,2.380115273775252,2.639481268011567,0.6651111111111112,2.657123142863783,16.65429107991731,0.12008917043678391,0.000033063825144658396,0.000033063825144658396
grid,1000,100,902,1002,off,5,0.001,0.0002,2.380115273775252,2.639481268011567,0.6651111111111112,2.657123142863783,41.635727699793286,0.12008917043678391,0.000033063825144658396,0.000033063825144658396
grid,1000,100,902,1002,off,10,0.001,0.0001,2.380115273775252,2.639481268011567,0.6651111111111112,2.657123142863783,83.27145539958657,0.12008917043678391,0.000033063825144658396,0.000033063825144658396
example,10,13,1,14,on,2,0.001,0.0005,0.043227665706051875,0.07694524495677234,2.212440034557013,1.1072050892385117,3.0988614048000778,0.6453983378869534,1.9314129607306383,1.9131920837426135
example,10,13,1,14,on,5,0.001,0.0002,0.043227665706051875,0.07694524495677234,2.212440034557013,1.1072050892385117,7.747153512000194,0.6453983378869534,1.9314129607306383,1.9131920837426135
example,10,13,1,14,on,10,0.001,0.0001,0.043227665706051875,0.07694524495677234,2.212440034557013,1.1072050892385117,15.494307024000388,0.6453983378869534,1.9314129607306383,1.9131920837426135
example,10,13,1,14,off,2,0.001,0.0005,0.043227665706051875,0.07694524495677234,2.212440034557013,1.1072050892385117,3.0988614048000778,0.6453983378869534,1.9314129607306383,1.9131920837426135
example,10,13,1,14,off,5,0.001,0.0002,0.043227665706051875,0.07694524495677234,2.212440034557013,1.1072050892385117,7.747153512000194,0.6453983378869534,1.9314129607306383,1.9131920837426135
example,10,13,1,14,off,10,0.001,0.0001,0.043227665706051875,0.07694524495677234,2.212440034557013,1.1072050892385117,15.494307024000388,0.6453983378869534,1.9314129607306383,1.9131920837426135
